Reaction ID,Reaction name,Subsystem,Present in,"Carbon-normalised yield (Am, reference)",Carbon-normalised yield (Af),"Yield difference (Am - Af, Am as reference)",Higher yield in,Active in pFBA (Af),Active in pFBA (Am)
MAR09921,Exchange of O-propanoylcarnitine,Exchange/demand reactions,both,0.0,3.7243750581581774e-05,-3.7243750581581774e-05,Af,True,False
MAR09913,Carnitine shuttle of Na+/O-propanoylcarnitine (c->e),Transport reactions,both,0.0,3.7243750581581774e-05,-3.7243750581581774e-05,Af,True,False
MAR05361,Transport of propanoyl-CoA (c->m),Transport reactions,Af only,0.0,-3.7243750581581774e-05,3.7243750581581774e-05,Am,True,False
MAR02594,propanoylcarnitine transferase (c),Carnitine shuttle (cytosolic),both,0.0,-3.7243750581581774e-05,3.7243750581581774e-05,Am,True,False
MAR08722,Transport of retinoate (c->r),Transport reactions,both,0.0,3.7243750581581774e-05,-3.7243750581581774e-05,Af,True,False
MAR02897,Carnitine shuttle of C22:4-CoA #6,Carnitine shuttle (endoplasmic reticular),Af only,0.0,-3.310555607251668e-05,3.310555607251668e-05,Am,True,False
MAR02730,Carnitine shuttle of C22:6-CoA (c),Carnitine shuttle (cytosolic),Af only,0.0,-3.310555607251668e-05,3.310555607251668e-05,Am,True,False
MAR02896,Carnitine shuttle of ocosatetraenoyl (r->c),Carnitine shuttle (endoplasmic reticular),Af only,0.0,-3.310555607251668e-05,3.310555607251668e-05,Am,True,False
MAR02870,Carnitine shuttle of C22:6-CoA (r),Carnitine shuttle (endoplasmic reticular),Af only,0.0,3.310555607251668e-05,-3.310555607251668e-05,Af,True,False
MAR03437,docosahexaenoyCoA β-oxidation (c),Fatty acid oxidation,Af only,0.0,3.310555607251668e-05,-3.310555607251668e-05,Af,True,False
MAR02869,Carnitine shuttle of docosahexaenoyl (r->c),Carnitine shuttle (endoplasmic reticular),Af only,0.0,3.310555607251668e-05,-3.310555607251668e-05,Af,True,False
MAR03438,docosahexaenoyCoA β-oxidation (r),Fatty acid oxidation,Af only,0.0,-3.310555607251668e-05,3.310555607251668e-05,Am,True,False
MAR02759,Carnitine shuttle of C22:4-CoA #3,Carnitine shuttle (cytosolic),Af only,0.0,3.310555607251668e-05,-3.310555607251668e-05,Af,True,False
MAR06651,all-trans-Retinal 11-cis-trans-isomerase,Retinol metabolism,both,0.0,3.103645881798212e-05,-3.103645881798212e-05,Af,True,False
MAR08613,aquacob(III)alamin reductase,Vitamin B12 metabolism,both,0.0,3.103645881798212e-05,-3.103645881798212e-05,Af,True,False
MAR09046,Exchange of valine,Exchange/demand reactions,both,-0.0019421350648089,-0.0019723066204085,3.0171555599599808e-05,Am,True,True
MAR05314,Transport of Na+/valine (e->c),Transport reactions,both,0.0019421350648089,0.0019723066204085,-3.0171555599599808e-05,Af,True,True
MAR00605,"acyl-CoA:1,2-diacyl-sn-glycerol O-acyltransferase",Acylglycerides metabolism,both,0.0,2.731208375982475e-05,-2.731208375982475e-05,Af,True,False
MAR08010,Transport of calcidiol (c->e),Transport reactions,both,0.0,-2.4829167054386504e-05,2.4829167054386504e-05,Am,True,False
MAR09215,Exchange of calcidiol,Exchange/demand reactions,both,0.0,-2.4829167054386504e-05,2.4829167054386504e-05,Am,True,False
MAR06638,11-cis-retinol:NAD+ oxidoreductase,Retinol metabolism,both,0.0,2.4829167054386504e-05,-2.4829167054386504e-05,Af,True,False
MAR11583,Transport of PI pool (c->e),Transport reactions,both,-0.0001284174138233,-0.0001063928461652,-2.2024567658100014e-05,Af,True,True
MAR12127,Exchange of PI pool,Exchange/demand reactions,both,-0.0001284174138233,-0.0001063928461652,-2.2024567658100014e-05,Af,True,True
MAR01827,Transport of CE pool (e->c),Transport reactions,both,0.0,2.1104791996229134e-05,-2.1104791996229134e-05,Af,True,False
MAR07792,Transport reaction #85,Transport reactions,both,0.0,2.1104791996229134e-05,-2.1104791996229134e-05,Af,True,False
MAR01669,Transport of PS-LD pool (e->c) #2,Transport reactions,both,3.210573043862073e-05,1.1068041713614857e-05,2.1037688725005875e-05,Am,True,True
MAR00661,Exchange of PS-LD pool,Exchange/demand reactions,both,-3.210573043862073e-05,-1.1068041713614857e-05,-2.1037688725005875e-05,Af,True,True
MAR00580,acyl-CoA:1-acyl-sn-glycerol-3-phosphate 2-O-acyltransferase,Glycerophospholipid metabolism,both,6.421146087724147e-05,8.418417189615246e-05,-1.997271101891099e-05,Af,True,True
MAR10049,Transport of CDP-diacylglycerol-CL pool (c->m),Transport reactions,both,-6.421146087724147e-05,-8.418417189615246e-05,1.997271101891099e-05,Am,True,True
MAR09839,Transport of sn-glycerol-3-phosphate (e->c),Transport reactions,both,6.421146087724147e-05,8.418417189615246e-05,-1.997271101891099e-05,Af,True,True
MAR09868,Exchange of sn-glycerol-3-phosphate,Exchange/demand reactions,both,-6.421146087724147e-05,-8.418417189615246e-05,1.997271101891099e-05,Am,True,True
MAR00129,Cardiolipin Synthase (Homo Sapiens),Glycerophospholipid metabolism,both,6.421146087724147e-05,8.418417189615246e-05,-1.997271101891099e-05,Af,True,True
MAR00581,Pool reaction of phosphatidate-CL pool,Glycerophospholipid metabolism,both,6.421146087724147e-05,8.418417189615246e-05,-1.997271101891099e-05,Af,True,True
MAR08891,Transport of sn-glycerol-3-phosphate (c->m) #2,Transport reactions,both,6.421146087724147e-05,8.418417189615246e-05,-1.997271101891099e-05,Af,True,True
MAR00579,acyl-CoA:sn-glycerol-3-phosphate 1-O-acyltransferase,Glycerophospholipid metabolism,both,6.421146087724147e-05,8.418417189615246e-05,-1.997271101891099e-05,Af,True,True
MAR07776,Transport reaction #74,Transport reactions,both,0.0,1.8621875290790887e-05,-1.8621875290790887e-05,Af,True,False
MAR05423,Transport reaction #49,Transport reactions,both,0.0,1.8621875290790887e-05,-1.8621875290790887e-05,Af,True,False
MAR08711,all-trans-Retinol 11-cis-trans-isomerase,Retinol metabolism,both,0.0,1.8621875290790887e-05,-1.8621875290790887e-05,Af,True,False
MAR07772,Transport reaction #71,Transport reactions,both,0.0,1.8621875290790887e-05,-1.8621875290790887e-05,Af,True,False
MAR06660,9-cis-retinoate to Retinoate (r),Retinol metabolism,both,0.0,-1.2414583527191238e-05,1.2414583527191238e-05,Am,True,False
MAR08702,9-cis-retinal to Retinal,Retinol metabolism,both,0.0,-1.2414583527191238e-05,1.2414583527191238e-05,Am,True,False
MAR06674,13-cis-retinal dehydrogenase (r),Retinol metabolism,both,0.0,-1.2414583527191238e-05,1.2414583527191238e-05,Am,True,False
MAR08009,Transport of calcidiol (c->m),Transport reactions,both,0.0,1.2414583527191238e-05,-1.2414583527191238e-05,Af,True,False
MAR01565,cholesterol:NADP+ delta7-oxidoreductase,Cholesterol biosynthesis 2,both,0.0001123673025696,0.0001010770288498,1.1290273719799995e-05,Am,True,True
MAR09989,Transport of provitamin D3 (c->e) #2,Transport reactions,both,-0.0001123673025696,-0.0001010770288498,-1.1290273719799995e-05,Af,True,True
MAR10195,Exchange of provitamin D3,Exchange/demand reactions,both,-0.0001123673025696,-0.0001010770288498,-1.1290273719799995e-05,Af,True,True
MAR07796,Transport reaction #87,Transport reactions,both,0.0,1.1173125174472114e-05,-1.1173125174472114e-05,Af,True,False
MAR07786,Transport reaction #81,Transport reactions,both,0.0,1.1173125174472114e-05,-1.1173125174472114e-05,Af,True,False
MAR07862,Transport of dGTP (c->n),Transport reactions,both,5.451750212411709e-05,4.360230092531472e-05,1.0915201198802376e-05,Am,True,True
MAR04614,dGTP oxidoreductase,Purine metabolism,both,5.451750212411709e-05,4.360230092531472e-05,1.0915201198802376e-05,Am,True,True
MAR07861,Transport of dATP (c->n),Transport reactions,both,7.261105581957998e-05,6.224741029267984e-05,1.0363645526900145e-05,Am,True,True
MAR09112,Transport of HCO3/PEP (e->c/c->e),Transport reactions,both,-7.210432615748503e-05,-6.207291763596827e-05,-1.0031408521516758e-05,Af,True,True
MAR06627,dTDP reaction,Pyrimidine metabolism,both,7.210432615748503e-05,6.207291763596827e-05,1.0031408521516758e-05,Am,True,True
MAR09133,Exchange of pyruvate,Exchange/demand reactions,both,7.210432615748503e-05,6.207291763596827e-05,1.0031408521516758e-05,Am,True,True
MAR07857,Transport of dTTP (c->n),Transport reactions,both,7.210432615748503e-05,6.207291763596827e-05,1.0031408521516758e-05,Am,True,True
MAR09858,Exchange of PEP,Exchange/demand reactions,both,-7.210432615748503e-05,-6.207291763596827e-05,-1.0031408521516758e-05,Af,True,True
MAR09902,Transport of Na+/pyruvate (e->c),Transport reactions,both,-7.210432615748503e-05,-6.207291763596827e-05,-1.0031408521516758e-05,Af,True,True
MAR01607,Transport of PG-CL pool (e->c),Transport reactions,both,8.026157213099606e-05,8.971103713153897e-05,-9.44946500054291e-06,Af,True,True
MAR00658,Exchange of PG-CL pool,Exchange/demand reactions,both,-8.026157213099606e-05,-8.971103713153897e-05,9.44946500054291e-06,Am,True,True
MAR07860,Transport of dCTP (c->n),Transport reactions,both,5.200588553807602e-05,4.273742427900912e-05,9.268461259066898e-06,Am,True,True
MAR06484,11-carboxy-α-chromanol CoA ligase,Vitamin E metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06478,13-hydroxy-α-tocopherol hydroxylase,Vitamin E metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06474,Transport of alpha-tocopherol (c->e),Transport reactions,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR06482,13-carboxy-α-tocopherol CoA ligase,Vitamin E metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06473,7-carboxy-γ-chromanol CoA ligase,Vitamin E metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06476,α-tocopherol hydroxylase,Vitamin E metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06471,11-carboxy-γ-chromanol CoA ligase,Vitamin E metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06481,Transport of 13-carboxy-alpha-tocopherol (c->m),Transport reactions,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06472,9-carboxy-γ-chromanol CoA ligase,Vitamin E metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06468,Transport of 13-carboxy-gamma-tocopherol (c->r),Transport reactions,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR06469,Transport of 13-carboxy-gamma-tocopherol (c->m),Transport reactions,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06470,13-carboxy-γ-tocopherol CoA ligase,Vitamin E metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06486,9-carboxy-α-chromanol CoA ligase,Vitamin E metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06642,Retinol hydroxylase (r),Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06488,7-carboxy-α-chromanol CoA ligase,Vitamin E metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06690,APE hydrolase,Retinol metabolism,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR06673,13-cis-retinal to Retinal (r),Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR02143,calcitetrol hydroxylase (m),Vitamin D metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06677,13-cis-retinal hydroxylase (c),Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06678,13-cis-retinal hydroxylase (r),Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06682,13-cis-retinoate hydroxylase (r),Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06687,13-cis-retinoate hydroxylase (c),Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06691,A2PE-H2 hydrolase,Retinol metabolism,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR06492,γ-CEHC-glucuronide hydrolase,Vitamin E metabolism,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR06692,A2PE-H2 dehydrogenase,Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06693,A2PE hydrolase,Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06700,Retinoate hydroxylase (c) #3,Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06701,Retinoate hydroxylase (r) #2,Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06702,4-hydroxy-altrans-retinoate hydroxylase (c),Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06703,4-hydroxy-altrans-retinoate hydroxylase (r),Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06669,4-oxo-9-cis-retinoate glucuronidation (r),Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06668,4-oxo-9-cis-retinoate glucuronidation (c),Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06665,9-cis-retinoate hydroxylase (r),Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06664,9-cis-retinoate hydroxylase (c),Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06658,Retinoate hydroxylase (r),Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06657,Retinoate hydroxylase (c),Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06656,4-OH-9-cis-retinal hydroxylase (r),Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06655,4-OH-9-cis-retinal hydroxylase (c),Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06654,9-cis-retinal hydroxylase (r),Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06652,9-cis-retinal dehydrogenase,Retinol metabolism,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR06649,Retinal hydroxylase (r),Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06644,9-cis-retinol:NAD+ oxidoreductase,Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06465,γ-tocopherol hydroxylase,Vitamin E metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06641,Retinol hydroxylase (c) #2,Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06634,Retinol hydroxylase (c),Retinol metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06629,Transport of retinol (c->r),Transport reactions,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR00023,Artificial reaction of 11-cis-retinol (c/r),Artificial reactions,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06467,13-hydroxy-γ-tocopherol hydroxylase,Vitamin E metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR09864,Exchange of UDP-GlcA,Exchange/demand reactions,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR06463,Transport of gamma-tocopherol (c->r),Transport reactions,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR02132,"23s,25-dihydroxyvitamin D3 hydroxylase (m)",Vitamin D metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06462,Transport of gamma-tocopherol (c->e),Transport reactions,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR09153,Exchange of gamma-tocopherol,Exchange/demand reactions,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR02139,"24,25-dihydroxycalciol hydroxylase (c)",Vitamin D metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR02130,"23s,25-dihydroxyvitamin D3 dehydrogenase",Vitamin D metabolism,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR09271,Exchange of bilirubin-bisglucuronoside,Exchange/demand reactions,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR09272,Exchange of bilirubin-monoglucuronoside,Exchange/demand reactions,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR00598,"1,2-diacyl-sn-glycerol 3-phosphate phosphohydrolase #3",Glycerophospholipid metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR00675,ATP:acylglycerol 3-phosphotransferase #3,Glycerolipid metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR02131,"23s,25-dihydroxyvitamin D3 hydroxylase (c)",Vitamin D metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR01514,Transport of 1-acylglycerol-3P pool (e->c),Transport reactions,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR00670,"1,2-diacyl-sn-glycerol acylhydrolase #5",Acylglycerides metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR02993,9-cis-retinal hydroxylase (c),Vitamin A metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR02138,calcidiol hydroxylase (m),Vitamin D metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR02137,calcidiol hydroxylase (c) #2,Vitamin D metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR09830,Transport of glucuronate (e->c),Transport reactions,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR02133,"23S,25,26-triOHvitamin D3 conversion (c)",Vitamin D metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR00631,Exchange of 1-acylglycerol-3P pool,Exchange/demand reactions,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR09837,Transport of UDP-GlcA (e->c),Transport reactions,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR02134,"23S,25,26-triOHvitamin D3 conversion (m)",Vitamin D metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR04767,bilirubin glucuronidation #3,ROS detoxification,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR02136,"25-OHvitamin D3-26,23-lactol conversion (m)",Vitamin D metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR02135,"25-OHvitamin D3-26,23-lactol conversion (c)",Vitamin D metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR02129,calcidiol hydroxylase (c),Vitamin D metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR09151,Exchange of alpha-tocopherol,Exchange/demand reactions,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR02960,11-cis-retinal hydroxylase,Vitamin A metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR02142,calcitetrol hydroxylase (c),Vitamin D metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06454,Transport of N-glycan (m->c),Transport reactions,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06453,5-carboxy-γ-chromanol CoA ligase,Vitamin E metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06438,Transport of 3-carboxy-alpha-chromanol (c->m),Transport reactions,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR06436,5-carboxy-α-chromanol CoA ligase,Vitamin E metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR01820,bilirubin glucuronidation,Steroid metabolism,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR06258,Transport of bilirubin-monoglucuronoside (c->e),Transport reactions,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR06250,Transport of bilirubin-bisglucuronoside (c->e) #2,Transport reactions,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR08006,"24,25-dihydroxycalciol hydroxylase (m) #2",Vitamin D metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR00033,"Artificial reaction of 24-oxo-1alpha,23,25-trihydroxyvi",Artificial reactions,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR00034,Artificial reaction of 3-carboxy-alpha-chromanol,Artificial reactions,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR11896,Transport of 9-cis-retinoate (c->e),Transport reactions,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR11897,Exchange of 9-cis-retinoate,Exchange/demand reactions,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR02144,"24-oxo-1α,25-diOHvitamin D3 hydroxylase (c)",Vitamin D metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR11424,Exchange of glucuronate,Exchange/demand reactions,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR00090,Transport of bilirubin-monoglucuronoside (c->r),Transport reactions,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False
MAR00089,Transport of bilirubin-bisglucuronoside (c->r),Transport reactions,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR08716,Transport of 13-cis-retinoate (c->r),Transport reactions,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR02145,"24-oxo-1α,25-diOHvitamin D3 hydroxylase (m)",Vitamin D metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False
MAR08720,Transport of FA pool (c->e),Transport reactions,both,0.0,5.983829260105372e-06,-5.983829260105372e-06,Af,True,False
MAR09209,Exchange of FA pool,Exchange/demand reactions,both,0.0,5.983829260105372e-06,-5.983829260105372e-06,Af,True,False
MAR00736,ceramide:phosphatidylcholine cholinephosphotransferase (c),Sphingolipid metabolism,both,9.631168338475688e-05,9.526273153398309e-05,1.0489518507737994e-06,Am,True,True
MAR10046,"Transport of 1,2-diacylglycerol-LD-PC pool (c->e)",Transport reactions,both,9.631168338475688e-05,9.526273153398309e-05,1.0489518507737994e-06,Am,True,True
MAR10047,"Exchange of 1,2-diacylglycerol-LD-PC pool",Exchange/demand reactions,both,9.631168338475688e-05,9.526273153398309e-05,1.0489518507737994e-06,Am,True,True
MAR09172,Exchange of 1-organyl-2-lyso-sn-glycero-3-ph,Exchange/demand reactions,both,0.0,-1.4897500232632845e-07,1.4897500232632845e-07,Am,False,False
MAR07614,Acyl-CoA:1-alkyl-sn-glycero-3-phosphocholine O-acyltransferase,Ether lipid metabolism,both,0.0,1.4897500232632845e-07,-1.4897500232632845e-07,Af,False,False
MAR07609,Transport of 1-organyl-2-lyso-sn-glycero-3-ph (c->e),Transport reactions,both,0.0,-1.4897500232632845e-07,1.4897500232632845e-07,Am,False,False
MAR07777,Transport reaction #75,Transport reactions,both,0.0,9.931666821755233e-08,-9.931666821755233e-08,Af,False,False
MAR07779,Transport reaction #77,Transport reactions,both,0.0,9.931666821755233e-08,-9.931666821755233e-08,Af,False,False
MAR00643,phosphatidylethanolamine 2-acylhydrolase,Glycerophospholipid metabolism,both,0.0,8.690208469035829e-08,-8.690208469035829e-08,Af,False,False
MAR07601,1-alkyl-2-acylGPE oxidoreductase,Glycerophospholipid metabolism,both,0.0,4.965833410877618e-08,-4.965833410877618e-08,Af,False,False
MAR07599,CDPethanolamine:1-alkyl-2-acylglycerol ethanolaminephosphotransferase,Glycerolipid metabolism,both,0.0,4.965833410877618e-08,-4.965833410877618e-08,Af,False,False
MAR07590,Transport of acylglycerone-phosphate (c->x),Transport reactions,both,0.0,4.965833410877618e-08,-4.965833410877618e-08,Af,False,False
MAR02626,palmitoyl-CoA:L-carnitine O-palmitoyltransferase #3,Carnitine shuttle (cytosolic),Af only,0.0,-4.965833410877618e-08,4.965833410877618e-08,Am,False,False
MAR07597,alkyglycerone-3-P reductase,Glycerophospholipid metabolism,both,0.0,4.965833410877618e-08,-4.965833410877618e-08,Af,False,False
MAR02278,Transport of L-carnitine/acylcarnitine(16:0) (c->x/x->c),Transport reactions,Af only,0.0,-4.965833410877618e-08,4.965833410877618e-08,Am,False,False
MAR09827,Transport of ethanolamine-phosphate (e->c),Transport reactions,both,0.0,4.965833410877618e-08,-4.965833410877618e-08,Af,False,False
MAR09849,Exchange of ethanolamine-phosphate,Exchange/demand reactions,both,0.0,-4.965833410877618e-08,4.965833410877618e-08,Am,False,False
MAR10039,Transport of FA pool (c->x),Transport reactions,both,0.0,-4.965833410877618e-08,4.965833410877618e-08,Am,False,False
MAR10040,Transport of acyl-CoA pool (c->x),Transport reactions,both,0.0,4.965833410877618e-08,-4.965833410877618e-08,Af,False,False
MAR10061,fatty acyl-CoA reduction,Ether lipid metabolism,both,0.0,4.965833410877618e-08,-4.965833410877618e-08,Af,False,False
MAR02121,Palmitoyl CoA:L-Carnitine O-Palmitoyltransferase,Fatty acid oxidation,Af only,0.0,-4.965833410877618e-08,4.965833410877618e-08,Am,False,False
MAR07598,1-Alkyl-2-acyl-sn-glycero-3-phosphate phosphohydrolase,Ether lipid metabolism,both,0.0,4.965833410877618e-08,-4.965833410877618e-08,Af,False,False
MAR01633,Transport of C16:0-CoA (c->x),Transport reactions,Af only,0.0,-4.965833410877618e-08,4.965833410877618e-08,Am,False,False
MAR07596,Transport of alkyl-glycerone-3-phosphate (c->x),Transport reactions,both,0.0,-4.965833410877618e-08,4.965833410877618e-08,Am,False,False
MAR01462,Transport reaction #8,Transport reactions,both,0.0,4.965833410877618e-08,-4.965833410877618e-08,Af,False,False
MAR00651,CTP:ethanolamine-phosphate cytidylyltransferase,Glycerophospholipid metabolism,both,0.0,4.965833410877618e-08,-4.965833410877618e-08,Af,False,False
MAR07594,acylglycerone-phosphate reaction,Glycerophospholipid metabolism,both,0.0,4.965833410877618e-08,-4.965833410877618e-08,Af,False,False
MAR07588,Acyl-CoA:glycerone-phosphate O-acyltransferase,Acylglycerides metabolism,both,0.0,4.965833410877618e-08,-4.965833410877618e-08,Af,False,False
MAR03239,3-cis-Dodecenoyl-CoA delta3-cis-delta2-trans-isomerase,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00193,Tridecanoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False
MAR00745,C18:4-CoA elongation,Fatty acid biosynthesis,Af only,0.0,0.0,0.0,equal,False,False
MAR09957,Carnitine shuttle of acylcarnitine(18:1)/Na+ (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR00194,Transport of tridecylic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
